X,Y,TIME,EVENT ID
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.77777778,1653544880,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.77777778,1653544880,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.77777778,1653544880,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.77777778,1653544880,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.77777778,1653544880,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.77777778,1653544880,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.77777778,1653544880,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.77777778,1653544880,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.63157895,1653544881,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.5,1653544881,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.38095238,1653544881,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.27272727,1653544881,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.17391304,1653544882,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27.08333333,1653544882,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,27,1653544882,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,26.92307692,1653544882,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,26.85185185,1653544882,1
872,184,1653544879,2
504.5714286,418.2857143,1653544882,2
303.1466667,196,1653544878,2
436,26.78571429,1653544883,1
872,184,1653544879,2
504.1818182,418.0909091,1653544882,2
303.1466667,196,1653544878,2
436,26.72413793,1653544883,1
872,184,1653544879,2
503.826087,417.9130435,1653544882,2
303.1578947,195.8421053,1653544878,2
436,26.66666667,1653544883,1
872,184,1653544879,2
503.5,417.75,1653544882,2
303.1688312,195.6883117,1653544878,2
436,26.61290323,1653544883,1
872,184,1653544879,2
503.2,417.6,1653544883,2
303.1794872,195.5384615,1653544878,2
436,26.5625,1653544883,1
872,184,1653544879,2
502.9230769,417.4615385,1653544883,2
303.1898734,195.3924051,1653544878,2
436,26.51515152,1653544883,1
872,184,1653544879,2
502.6666667,417.3333333,1653544883,2
303.2,195.25,1653544879,2
436,26.47058824,1653544883,1
872,184,1653544879,2
502.4285714,417.2142857,1653544883,2
303.2098765,195.1111111,1653544879,2
436,26.42857143,1653544883,1
872,184,1653544879,2
502.2068966,417.1034483,1653544883,2
303.2195122,194.9756098,1653544879,2
436,26.38888889,1653544884,1
872,184,1653544879,2
502,417,1653544883,2
303.2289157,194.8433735,1653544879,2
436,26.35135135,1653544884,1
872,184,1653544879,2
501.8064516,416.9032258,1653544883,2
303.2380952,194.7142857,1653544879,2
436,26.31578947,1653544884,1
872,184,1653544879,2
501.625,416.8125,1653544884,2
303.2470588,194.5882353,1653544879,2
436,26.28205128,1653544884,1
872,184,1653544879,2
501.4545455,416.7272727,1653544884,2
303.255814,194.4651163,1653544879,2
436,26.25,1653544884,1
872,184,1653544879,2
501.2941176,416.6470588,1653544884,2
303.2643678,194.3448276,1653544879,2
436,26.2195122,1653544884,1
872,184,1653544879,2
501.1428571,416.5714286,1653544884,2
303.2727273,194.2272727,1653544879,2
436,26.19047619,1653544884,1
872,184,1653544879,2
501,416.5,1653544884,2
303.2808989,194.1123596,1653544880,2
436,26.1627907,1653544884,1
872,184,1653544879,2
500.8648649,416.4324324,1653544884,2
303.2888889,194,1653544880,2
436,26.13636364,1653544884,1
872,184,1653544879,2
500.7368421,416.3684211,1653544884,2
303.2967033,193.8901099,1653544880,2
436,26.11111111,1653544884,1
872,184,1653544879,2
500.6153846,416.3076923,1653544884,2
303.3043478,193.7826087,1653544880,2
436,26.08695652,1653544885,1
872,184,1653544879,2
500.5,416.25,1653544884,2
303.311828,193.6774194,1653544880,2
436,26.06382979,1653544885,1
872,184,1653544879,2
500.3902439,416.195122,1653544885,2
303.3191489,193.5744681,1653544880,2
436,26.04166667,1653544885,1
872,184,1653544879,2
500.2857143,416.1428571,1653544885,2
302.3333333,194,1653544880,2
436,26.02040816,1653544885,1
872,184,1653544879,2
500.1860465,416.0930233,1653544885,2
301.3877551,194.4081633,1653544880,2
436,26,1653544885,1
872,184,1653544879,2
500.0909091,416.0454545,1653544885,2
300.48,194.8,1653544881,2
436,25.98039216,1653544885,1
872,184,1653544879,2
500,416,1653544885,2
299.6078431,195.1764706,1653544881,2
436,25.96153846,1653544885,1
872,184,1653544879,2
499.9130435,415.9565217,1653544885,2
298.7692308,195.5384615,1653544881,2
436,25.94339623,1653544885,1
872,184,1653544879,2
499.8297872,415.9148936,1653544885,2
297.9622642,195.8867925,1653544881,2
436,25.92592593,1653544885,1
872,184,1653544879,2
499.75,415.875,1653544885,2
297.1214953,196.3364486,1653544881,2
436,25.90909091,1653544885,1
872,184,1653544879,2
499.6734694,415.8367347,1653544885,2
297.1214953,196.3364486,1653544881,2
436,25.89285714,1653544885,1
872,184,1653544880,2
499.6,415.8,1653544885,2
297.1214953,196.3364486,1653544881,2
436,25.87719298,1653544885,1
872,184,1653544881,2
499.5294118,415.7647059,1653544885,2
297.1214953,196.3364486,1653544881,2
436,25.86206897,1653544885,1
872,184,1653544881,2
499.4615385,415.7307692,1653544885,2
297.1214953,196.3364486,1653544881,2
436,25.84745763,1653544885,1
872,184,1653544882,2
499.3962264,415.6981132,1653544886,2
296.2962963,196.7777778,1653544881,2
436,25.83333333,1653544886,1
872,184,1653544882,2
499.3333333,415.6666667,1653544886,2
295.4862385,197.2110092,1653544881,2
436,25.81967213,1653544886,1
872,184,1653544882,2
499.2727273,415.6363636,1653544886,2
294.6909091,197.6363636,1653544881,2
436,25.80645161,1653544886,1
872,184,1653544883,2
499.2142857,415.6071429,1653544886,2
293.9099099,198.0540541,1653544881,2
436,25.79365079,1653544886,1
872,184,1653544883,2
499.1578947,415.5789474,1653544886,2
293.1428571,198.4642857,1653544881,2
436,25.78125,1653544886,1
872,184,1653544883,2
499.1034483,415.5517241,1653544886,2
292.3893805,198.8672566,1653544882,2
436,25.76923077,1653544886,1
872,184,1653544884,2
499.0508475,415.5254237,1653544886,2
291.6491228,199.2631579,1653544882,2
436,25.75757576,1653544886,1
872,184,1653544884,2
499,415.5,1653544886,2
290.9217391,199.6521739,1653544882,2
436,25.74626866,1653544886,1
872,184,1653544884,2
498.9508197,415.4754098,1653544886,2
290.2068966,200.0344828,1653544882,2
436,25.73529412,1653544886,1
872,184,1653544884,2
498.9032258,415.4516129,1653544886,2
289.5042735,200.4102564,1653544882,2
436,25.72463768,1653544886,1
872,184,1653544885,2
498.8571429,415.4285714,1653544886,2
289.5042735,200.4102564,1653544882,2
436,25.71428571,1653544886,1
872,184,1653544885,2
498.8125,415.40625,1653544886,2
289.5042735,200.4102564,1653544882,2
436,25.70422535,1653544886,1
872,184,1653544885,2
498.7692308,415.3846154,1653544886,2
289.5042735,200.4102564,1653544882,2
436,25.69444444,1653544886,1
872,184,1653544885,2
498.7272727,415.3636364,1653544886,2
289.5042735,200.4102564,1653544882,2
436,25.68493151,1653544886,1
872,184,1653544885,2
498.6865672,415.3432836,1653544886,2
289.5042735,200.4102564,1653544882,2
436,25.67567568,1653544886,1
872,184,1653544885,2
498.6470588,415.3235294,1653544886,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
498,414.2857143,1653544887,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
497.3888889,413.3055556,1653544887,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
496.8108108,412.3783784,1653544887,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
496.2631579,411.5,1653544887,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
495.7435897,410.6666667,1653544887,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
495.25,409.875,1653544887,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
494.7804878,409.1219512,1653544887,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
494.3333333,408.4047619,1653544887,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
493.9069767,407.7209302,1653544887,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
493.5,407.0681818,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
493.1111111,406.4444444,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
492.7391304,405.8478261,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.66666667,1653544886,1
872,184,1653544885,2
492.3829787,405.2765957,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.65789474,1653544887,1
872,184,1653544885,2
492.0416667,404.7291667,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.64935065,1653544887,1
872,184,1653544885,2
491.7142857,404.2040816,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.64102564,1653544887,1
872,184,1653544885,2
491.4,403.7,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.63291139,1653544887,1
872,184,1653544885,2
491.0980392,403.2156863,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
490.8076923,402.75,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
490.5283019,402.3018868,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
490.4954128,402.1651376,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
490.4642857,402.0357143,1653544888,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
490.4347826,401.9130435,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
490.1880342,401.5213675,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
489.9495798,401.1428571,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
489.7190083,400.7768595,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
489.495935,400.4227642,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
489.5483871,400.5322581,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.625,1653544887,1
872,184,1653544885,2
489.6,400.64,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.61728395,1653544887,1
872,184,1653544885,2
489.6507937,400.7460317,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
489.7007874,400.8503937,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
489.75,400.953125,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
489.7984496,401.0542636,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
489.8461538,401.1538462,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
489.8931298,401.2519084,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
489.9393939,401.3484848,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
489.9849624,401.443609,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
490.0298507,401.5373134,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
490.0740741,401.6296296,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
490.1176471,401.7205882,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
490.1605839,401.810219,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
490.2028986,401.8985507,1653544889,2
289.5042735,200.4102564,1653544882,2
436,25.6097561,1653544887,1
872,184,1653544885,2
490.2446043,401.9856115,1653544889,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544894,2
496,414,1653544895,2
496,414,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496,414,1653544895,2
136,204,1653544895,2
496.6896552,414.6896552,1653544895,2
136,204,1653544895,2
497.2903226,415.2903226,1653544895,2
136,204,1653544895,2
497.7647059,417.2352941,1653544895,2
136,204,1653544895,2
498.1621622,418.8648649,1653544895,2
136,204,1653544895,2
498.5,420.25,1653544895,2
136,204,1653544895,2
498.7906977,421.4418605,1653544895,2
136,204,1653544895,2
499.0434783,422.4782609,1653544896,2
136,204,1653544895,2
499.2653061,423.3877551,1653544896,2
136,204,1653544895,2
499.4615385,424.1923077,1653544896,2
136,204,1653544895,2
304,184,1653544897,2
499.6363636,424.9090909,1653544896,2
136,204,1653544895,2
304,184,1653544897,2
499.7931034,425.5517241,1653544896,2
136,204,1653544895,2
304,184,1653544897,2
499.9344262,426.1311475,1653544896,2
136,204,1653544895,2
304,184,1653544897,2
500.0625,426.65625,1653544896,2
136,204,1653544895,2
304,184,1653544897,2
500.1791045,427.1343284,1653544896,2
145,209,1653544896,2
304,184,1653544897,2
500.2857143,427.5714286,1653544896,2
152,212.8888889,1653544896,2
304,184,1653544897,2
500.3835616,427.9726027,1653544896,2
157.6,216,1653544896,2
304,184,1653544897,2
500.4736842,428.3421053,1653544896,2
162.1818182,218.5454545,1653544896,2
304,184,1653544897,2
500.556962,428.6835443,1653544896,2
166,220.6666667,1653544896,2
304,184,1653544897,2
500.6341463,429,1653544896,2
169.2307692,222.4615385,1653544896,2
304,184,1653544897,2
500.7058824,429.2941176,1653544896,2
172,224,1653544896,2
304,184,1653544897,2
500.7727273,429.5681818,1653544896,2
174.4,225.3333333,1653544896,2
304,184,1653544897,2
500.8351648,429.8241758,1653544896,2
176.5,226.5,1653544897,2
304,184,1653544897,2
500.893617,430.0638298,1653544896,2
178.3529412,227.5294118,1653544897,2
304,184,1653544897,2
500.9484536,430.2886598,1653544896,2
180,228.4444444,1653544897,2
304,184,1653544897,2
501,430.5,1653544897,2
180,228.4444444,1653544897,2
304,184,1653544897,2
501.0485437,430.6990291,1653544897,2
180,228.4444444,1653544897,2
304,184,1653544897,2
501.0943396,430.8867925,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544898,2
501.1376147,431.0642202,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544898,2
501.1785714,431.2321429,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544898,2
501.2173913,431.3913043,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544898,2
501.2542373,431.5423729,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544898,2
501.2892562,431.6859504,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544898,2
501.3225806,431.8225806,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544898,2
501.3543307,431.9527559,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
501.3846154,432.0769231,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
872,184,1653544899,2
501.4135338,432.1954887,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
872,184,1653544899,2
501.4411765,432.3088235,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.5,184,1653544899,2
501.4676259,432.4172662,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
888.6666667,184,1653544899,2
501.4929577,432.5211268,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
890.75,184,1653544899,2
501.5172414,432.6206897,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
892,184,1653544899,2
501.5405405,432.7162162,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
892.8333333,184,1653544899,2
501.5629139,432.807947,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
893.4285714,184,1653544899,2
501.5844156,432.8961039,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
893.875,184,1653544899,2
501.6050955,432.9808917,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
894.2222222,184,1653544899,2
501.625,433.0625,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
894.5,184,1653544899,2
501.6441718,433.1411043,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
893.4285714,184,1653544899,2
501.6626506,433.2168675,1653544897,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
892.4545455,184,1653544899,2
501.6804734,433.2899408,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
891.5652174,184,1653544899,2
501.6140351,433.3567251,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
890.75,184,1653544899,2
501.5491329,433.4219653,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
890,184,1653544899,2
501.4857143,433.4857143,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
889.3076923,184,1653544899,2
501.4237288,433.5480226,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
888.6666667,184,1653544899,2
501.3932584,433.4382022,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
888.0714286,184,1653544899,2
501.3631285,433.3296089,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
887.5172414,184,1653544899,2
501.3333333,433.2222222,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
887,184,1653544899,2
501.3846154,433.1208791,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
886.516129,184,1653544900,2
501.4347826,433.0217391,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
886.0625,184,1653544900,2
501.483871,432.9247312,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
885.6363636,184,1653544900,2
501.5319149,432.8297872,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
885.2352941,184,1653544900,2
501.5789474,432.7368421,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.8571429,184,1653544900,2
501.5497382,432.6387435,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.5,184,1653544900,2
501.5208333,432.5416667,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.1621622,184,1653544900,2
501.492228,432.4455959,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
883.8421053,184,1653544900,2
501.4639175,432.3505155,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
883.5384615,184,1653544900,2
501.4358974,432.2564103,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
883.25,184,1653544900,2
501.4081633,432.1632653,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
882.9756098,184,1653544900,2
501.3807107,432.071066,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
883.627907,184,1653544900,2
501.3535354,431.979798,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.2222222,184,1653544900,2
501.3266332,431.8894472,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.2222222,184,1653544900,2
501.3,431.8,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.2222222,184,1653544900,2
501.2736318,431.7114428,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.2222222,184,1653544900,2
501.2475248,431.6237624,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.2222222,184,1653544900,2
501.2216749,431.5369458,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544899,2
884.2222222,184,1653544900,2
501.1960784,431.4509804,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.9565217,184,1653544900,2
501.1707317,431.3658537,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.7021277,184,1653544900,2
501.1456311,431.2815534,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
501.1207729,431.1980676,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
501.0961538,431.1153846,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,255,1653544902,2
501.0717703,431.0334928,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,248.5,1653544902,2
501.047619,430.952381,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,242,1653544902,2
501.0236967,430.8720379,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,235.5,1653544902,2
501,430.7924528,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,229,1653544902,2
500.9765258,430.713615,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,222.5,1653544903,2
500.953271,430.635514,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,216,1653544903,2
500.9302326,430.5581395,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,209.5,1653544903,2
500.9074074,430.4814815,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,203,1653544903,2
500.8847926,430.40553,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,196.5,1653544903,2
500.8623853,430.3302752,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.8401826,430.2557078,1653544898,2
229.6,210.6666667,1653544897,2
436,25,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.8181818,430.1818182,1653544898,2
229.6,210.6666667,1653544897,2
439.3333333,27.54166667,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.7963801,430.1085973,1653544898,2
229.6,210.6666667,1653544897,2
442.4,29.36,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.7747748,430.036036,1653544898,2
229.6,210.6666667,1653544897,2
445.2307692,30.53846154,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.7533632,429.9641256,1653544899,2
229.6,210.6666667,1653544897,2
447.8518519,31.14814815,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.7321429,429.8928571,1653544899,2
229.6,210.6666667,1653544897,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.7111111,429.8222222,1653544899,2
229.6,210.6666667,1653544897,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.6902655,429.7522124,1653544899,2
229.6,210.6666667,1653544897,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.6696035,429.6828194,1653544899,2
229.6,210.6666667,1653544897,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.6491228,429.6140351,1653544899,2
228.9032258,211.7419355,1653544897,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.628821,429.5458515,1653544899,2
228.25,212.75,1653544897,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
516,190,1653544903,2
500.6086957,429.4782609,1653544899,2
227.6363636,213.6969697,1653544898,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
540.6428571,180.1428571,1653544903,2
500.5887446,429.4112554,1653544899,2
227.0588235,214.5882353,1653544898,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
540.6428571,180.1428571,1653544903,2
500.5689655,429.3448276,1653544899,2
226.5142857,215.4285714,1653544898,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.5493562,429.27897,1653544899,2
226,216.2222222,1653544898,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.5299145,429.2136752,1653544899,2
225.5135135,216.972973,1653544898,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.5106383,429.1489362,1653544899,2
225.0526316,217.6842105,1653544898,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.4915254,429.0847458,1653544899,2
224.6153846,218.3589744,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.4725738,429.021097,1653544899,2
224.2,219,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.4537815,428.9579832,1653544899,2
223.804878,219.6097561,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.4351464,428.8953975,1653544899,2
223.4285714,220.1904762,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.4166667,428.8333333,1653544899,2
223.0697674,220.744186,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.3983402,428.7717842,1653544899,2
222.7272727,221.2727273,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.3801653,428.7107438,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.3621399,428.6502058,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
500.3442623,428.5901639,1653544899,2
222.4,221.7777778,1653544899,2
450.2857143,31.25,1653544900,2
883.4583333,184,1653544900,2
548.8125,173.125,1653544903,2
